ProductRef,ProductName,ProductCatID,Category Name,Sub Category,UnitMeasureName
722217,"GAUZE DRESSINGS, LAPAPARTOMY SPONGES, 12x12",7,World Vision,Dressings,BOX
722220,"GLOVES, SURGICAL, LATEX, POWDER FREE, LG - (8-9)",7,World Vision,Gloves,BOX
722223,"SURGICAL SCRUB, CHLORHEXIDINE GLUCONATE, 25ML, 4%",7,World Vision,Skin Prep,BOX
722225,"ADAPTERS, ISOTHERMAL OMNI-FLEX CONNECTOR",7,World Vision,Respiratory,BOX
722228,"NEBULIZERS, TRACH MIST UNIT W/ELBOW",7,World Vision,Respiratory,BOX
722231,"GLOVES, EXAM, LATEX, POWDER FREE, X-LARGE ( >9.5)",7,World Vision,Gloves,BOX
722234,"GLOVES, EXAM, LATEX FREE, POWDERED, SMALL -(5 - 6)",7,World Vision,Gloves,BOX
722249,"GOWNS, YELLOW COVER GOWN, UNIVERSAL",7,World Vision,Medical Apparel (Disposable),BOX
722250,"GOWNS, SURGICAL, POLY-REINFORCED, IMPERVIOUS,  XL",7,World Vision,Medical Apparel (Disposable),BOX
722251,"GOWNS, SURGICAL, SMARTSLEEVE, XL",7,World Vision,Medical Apparel (Disposable),BOX
722252,"GOWNS, SURGICAL GOWN PACK, TRIMEX,  XL",7,World Vision,Medical Apparel (Disposable),BOX
722253,"GOWNS, SURGICAL, GOWN W/TOWEL, XXL",7,World Vision,Medical Apparel (Disposable),BOX
722257,"GOWNS, SURGICAL, LARGE, W/TOWEL",7,World Vision,Medical Apparel (Disposable),BOX
710427,"X-ray Film Storage Envelopes, 14 1/4in x 17 1/2in",2,Medical Supplies,X-Ray,BOX
722259,"GOWNS, STERILE, UNREINFORCED,  XXL",7,World Vision,Medical Apparel (Disposable),BOX
703286,"X-ray Film Storage Units, Film Loading Cabinet",2,Medical Supplies,X-Ray,BOX
722262,"GAUZE DRESSINGS, LAPAROTOMY SPONGES, 4x18",7,World Vision,Dressings,BOX
722266,"NEBULIZERS, AIRLIFE, 500ML",7,World Vision,Respiratory,BOX
722267,"BREATHING CIRCUIT, ISOTHERMAL, INFANT, HEATED",7,World Vision,Respiratory,BOX
722270,"TOWELS, OR, DISPOSABLE OR TOWEL",7,World Vision,Surgical,BOX
722271,"SURGICAL HEAD COVERINGS, BOUFFANT CAP, REGULAR",7,World Vision,Surgical,BOX
722272,"GOWNS, SURGICAL, IMPERVIOUS, LARGE",7,World Vision,Medical Apparel (Disposable),BOX
722276,"TUBING, OXYGEN TUBING 7IN",7,World Vision,Respiratory,BOX
722277,"PREP KITS, VAGINAL PREOPERATIVE SKIN PREP KIT",7,World Vision,Skin Prep,BOX
722278,"SUCTION KITS, CATH-N-GLOVE, 12FR ",7,World Vision,Drainage/Irrigation,BOX
722279,"COVERS, SHOE COVERS, HIGH TOP, LARGE",7,World Vision,Surgical,BOX
722280,"CPAP, BI LEVEL/CPAP SYSTEM W/MR290 CHAMBER & EXT.",7,World Vision,Respiratory,BOX
722281,"PREP KITS, PREOPERATIVE SKIN PREP",7,World Vision,Skin Prep,BOX
722284,"GOWNS, LAB COAT, TRADITIONAL COLLAR, WHITE, LARGE",7,World Vision,Medical Apparel (Disposable),BOX
722287,"GOWNS, STERILE, REINFORCED,  XXL",7,World Vision,Medical Apparel (Disposable),BOX
722289,"GOWNS, SURGICAL, SMARTSLEEVE, LARGE",7,World Vision,Medical Apparel (Disposable),BOX
722291,"TRACHEOSTOMY KITS, TRACHEOSTOMY CLEANING TRAY",7,World Vision,Respiratory,BOX
722293,"IODINE, POVIDONE, CLEANSING SOLUTION, 7.5%,1gallon",7,World Vision,Skin Prep,BOX
722294,"GOWNS, SURGICAL, REINFORCED  GOWN, LARGE",7,World Vision,Medical Apparel (Disposable),BOX
722298,"HUMIDFIERS, TRACH. HYGROSCOPIC CONDENSER, W/PORT ",7,World Vision,Respiratory,BOX
705834,"X-ray Film Storage Units, Storage Cabinet",2,Medical Supplies,X-Ray,BOX
722304,"BREATHING CIRCUIT, ISOTHERMAL, ADULT, HEATED",7,World Vision,Respiratory,BOX
706964,"X-ray Film, 10in x 12in",2,Medical Supplies,X-Ray,BOX
708308,"X-ray Film, 10x12 inch Duplicating Film",2,Medical Supplies,X-Ray,BOX
722310,"SHIELDS, VISOR SHIELD",7,World Vision,Masks,BOX
X722312,"GLOVES, EXAM, X-LARGE - ( > 9.5)",7,World Vision,Gloves,BOX
722313,"GOWNS, ISOLATION, BLUE, UNIVERSAL     ",7,World Vision,Medical Apparel (Disposable),BOX
706965,"X-ray Film, 10x12 inches, Box of 100",2,Medical Supplies,X-Ray,BOX
722317,"SURGICAL HEAD COVERINGS, VAL-U-CAP, LARGE, WHITE",7,World Vision,Surgical,BOX
722319,"SURGICAL SCRUB, BRUSH-SPONGE/NAIL CLEANER W/PCMX",7,World Vision,Surgical,BOX
722323,"GOWNS, SURGICAL, HYPOTHERAPY APRON, W/SLEEVES, LG",7,World Vision,Medical Apparel (Disposable),BOX
722324,"GOWNS, SURGICAL, FABRIC REINFORCED W/TOWEL, XL",7,World Vision,Medical Apparel (Disposable),BOX
722325,"GOWNS, SURGICAL, FABRIC REINFORCED W/TOWEL, XXL",7,World Vision,Medical Apparel (Disposable),BOX
722326,"GOWNS, SURGICAL, GOWN W/TOWEL, XL",7,World Vision,Medical Apparel (Disposable),BOX
719219,"Tracheostomy, Suction Catheter Kit, 6FR, KN",6,Kendall,Drainage/Irrigation,BOX
722328,"COVERS, SHOE COVERS W/SKID RESISTANT, XL",7,World Vision,Surgical,BOX
X722329,"GLOVES, EXAM, POWDER FREE, X-SMALL -( < 4.5)",7,World Vision,Gloves,BOX
722334,"CANNULA, NASAL, OXYGEN, CURVED, FLARED TIP, 14' ",7,World Vision,Respiratory,BOX
722341,"NEBULIZERS, SMALL VOLUME, LOW FLOW, CONTINUOUS",7,World Vision,Respiratory,BOX
722342,"GOWNS, COVERALL, ELASTIC CUFFS, XXL",7,World Vision,Medical Apparel (Disposable),BOX
722345,"IODINE, POVIDONE, 2.5OZ. TOPICAL PREOP GEL/APPL.  ",7,World Vision,Skin Prep,BOX
722346,"SURGICAL HEAD COVERINGS, SURGEONS CAP, UNIVERSAL",7,World Vision,Surgical,BOX
722347,"GLOVES, SURGICAL, LATEX, POWDER FREE, MED(6.5-7.5)",7,World Vision,Gloves,BOX
722348,"CANNULA, NASAL, OXYGEN, CURVED, FLARED TIP, 7' ",7,World Vision,Respiratory,BOX
722353,"GOWNS, SURGICAL, FABRIC REINFORCED W/TOWEL, LARGE",7,World Vision,Medical Apparel (Disposable),BOX
719028,"Tracheostomy, Suction Catheter Kit, 8FR, KN",6,Kendall,Drainage/Irrigation,BOX
722355,"GOWNS, SURGICAL, IMPERVIOUS,  XL",7,World Vision,Medical Apparel (Disposable),BOX
722356,"MASKS, NASAL, INFANT SILICONE MASK",7,World Vision,Masks,BOX
707202,"X-ray Film, 11x14 inches, Box of 100",2,Medical Supplies,X-Ray,BOX
722360,"COVERS, CONVERTORS, UNIVERSAL BEARD COVER",7,World Vision,General Supplies,BOX
722361,"SUCTION KITS, CATH-N-GLOVE, 5/6FR ",7,World Vision,Drainage/Irrigation,BOX
702625,"Training, Chemotherapy Pharmacy CertificationKN",6,Kendall,Medical Books & Journals,BOX
722365,"GOWNS, LAB COAT, TRADITIONAL COLLAR, WHITE, MEDIUM",7,World Vision,Medical Apparel (Disposable),BOX
711851,"Transfer Sets, Urine Transfer Straw KitKN",6,Kendall,Laboratory,BOX
708482,"X-ray Film, 18cm x 24cm",2,Medical Supplies,X-Ray,BOX
719026,"Traps, 40cc Specimen Trap, KN",6,Kendall,Laboratory,BOX
719320,"Traps, 70cc Specimen TrapKN",6,Kendall,Laboratory,BOX
719216,"Trays, Skin Scrub, Wet Skin Scrub TrayKN",6,Kendall,Skin Prep,BOX
722374,"GLOVES, EXAM, LATEX, ASSORTED SIZES",7,World Vision,Gloves,BOX
722375,"IODINE, POVIDONE, TOPICAL SOLUTION, 8OZ.",7,World Vision,Skin Prep,BOX
719178,"Trocars, Trocar Catheter Kit, 28FR, KN",6,Kendall,Drainage/Irrigation,BOX
706792,"X-ray Film, 24x30 cm",2,Medical Supplies,X-Ray,BOX
708978,"X-ray Film, 35 x 43 cm, box of 100",2,Medical Supplies,X-Ray,BOX
709004,"X-ray Film, Assorted types",2,Medical Supplies,X-Ray,BOX
700489,"Tube Holders, Catheter Securement DeviceKN",6,Kendall,General Supplies,BOX
723775,"Tube Holders, Endotracheal, Restraint,DisposableKN",6,Kendall,Respiratory,BOX
706791,"X-ray Film, Kodak Diagnostic Film, 8X10 box 100",2,Medical Supplies,X-Ray,BOX
709759,"X-ray Film, Laser Imaging Film, 20X25cm",2,Medical Supplies,X-Ray,BOX
709129,"X-ray Film, Mammography Film, box of 100",2,Medical Supplies,X-Ray,BOX
712215,"X-ray Film, Sony blue transparent, 210mmx12.5mm",2,Medical Supplies,X-Ray,BOX
700300,"Tubes, Aspirating, Disposable, 20cc 6 1/4KN",6,Kendall,Respiratory,BOX
708559,"X-ray Film, Video Imaging Paper, price per roll",2,Medical Supplies,X-Ray,BOX
702105,"Tubes, Bronchial, Left Endobronchial Tube 28Fr.KN",6,Kendall,Respiratory,BOX
715275,"X-Ray, Kodak Screens ",2,Medical Supplies,X-Ray,BOX
702037,"Tubes, Bronchial, Left Endobronchial Tube 32fr.KN",6,Kendall,Respiratory,BOX
715249,"X-Ray, X-ray  Jackets",2,Medical Supplies,X-Ray,BOX
702150,"Tubes, Bronchial, Left Endobronchial Tube 35fr.KN",6,Kendall,Respiratory,BOX
720895,"Tubes, Bronchial, Left Endobronchial Tube 37fr.KN",6,Kendall,Respiratory,BOX
702036,"Tubes, Bronchial, Left Endobronchial Tube 39fr.KN",6,Kendall,Respiratory,BOX
717097,"Bench, tubular frame, vinyl, 2 seat, lobby",3,Office Equipment,Furnishings Hospital/Clinic,BOX
716445,"Board, dry-erase",3,Office Equipment,Office,BOX
715739,"Bookcase, metal, 36x55x13",3,Office Equipment,Office,BOX
715738,"Bookcase, Metal, 3-Shelves",3,Office Equipment,Office,BOX
718028,"Bookcase, metal, 73x36x13",3,Office Equipment,Office,BOX
X722496,"Refrigerators, Full Size Refrigerator/Freezer ",5,Bio Med,Laboratory,BOX
715203,"Bookcase, wood, 28.5""x30""x12""",3,Office Equipment,Office,BOX
720628,"Bookcase, Wood, 5-Shelf",3,Office Equipment,Office,BOX
715202,"Bookcase, wood, 72""x30""x12""",3,Office Equipment,Office,BOX
720082,"Cabinet, filing, horizontal, 5 drawer",3,Office Equipment,Office,BOX
722306,"Cabinet, filing, metal, legal, 4-drawer",3,Office Equipment,Office,BOX
715958,"Cabinet, filing, wood, 2 drawer, w/wheels",3,Office Equipment,Furnishings Hospital/Clinic,BOX
722305,"Cabinet, filing, wood, 2-drawer, wide",3,Office Equipment,Furnishings Hospital/Clinic,BOX
719747,"Cabinet, Wood, 2 door",3,Office Equipment,Office,BOX
724756,"Cabinets, Book Shelf, Metal, Adj. Shelves, Short",3,Office Equipment,Furnishings Hospital/Clinic,BOX
700588,"Cabinets, Filing Metal, 6 Drawer",3,Office Equipment,Furnishings Hospital/Clinic,BOX
722358,"Cabinets, Wood, End Cabinets, 3 - Drawer, New",3,Office Equipment,Furnishings Hospital/Clinic,BOX
717209,"Camera, digital",3,Office Equipment,Office,BOX
715093,"Cart, metal, float",3,Office Equipment,Furnishings Hospital/Clinic,BOX
702604,"Tubes, Bronchial, Left Endobronchial Tube 41fr.KN",6,Kendall,Respiratory,BOX
722523,LDS,2,Medical Supplies,Unsorted,LB
708780,"Cart, Plastic Large Cart on Wheels",3,Office Equipment,General Medical,BOX
717017,"Cart, utility, plastic",3,Office Equipment,Furnishings Hospital/Clinic,BOX
715737,"Cart, w/ 1drawer file cabinet, wheels",3,Office Equipment,Furnishings Hospital/Clinic,BOX
700612,"Carts, Wheeled Chart Carrier, 10 Space Capacity",3,Office Equipment,Physical Therapy/Rehabilitation,BOX
717018,"Case, media storage, 60""",3,Office Equipment,Furnishings Hospital/Clinic,BOX
715062,"Chair, Exam Room, Metal Frame, Side Chair w/o Arms",3,Office Equipment,Office,BOX
701212,"Chair, Executive, Vinyl, w/Wheels",3,Office Equipment,Office,BOX
715064,"Chair, metal frame, cloth upholstered",3,Office Equipment,Office,BOX
715060,"Chair, metal frame, plastic",3,Office Equipment,Office,BOX
715143,"Chair, metal frame, vinyl upholstered, w/arms",3,Office Equipment,Office,BOX
722555,"CUFFS, BP, SINGLE TUBE, ADULT",7,World Vision,Monitoring,BOX
715063,"Chair, metal frame, wood",3,Office Equipment,Office,BOX
715040,"Chair, metal, cloth uph., w/arms",3,Office Equipment,Furnishings Hospital/Clinic,BOX
722573,World Vision Assorted Supplies 10773,7,World Vision,Unsorted,LB
702085,"Tubes, Bronchial, Right Endobronchial Tube 41fr.KN",6,Kendall,Respiratory,BOX
715090,"Chair, metal, high",3,Office Equipment,Office,BOX
715088,"Chair, metal, vinyl upholstered",3,Office Equipment,Office,BOX
715061,"Chair, office, cloth upholstered",3,Office Equipment,Office,BOX
715211,"Chair, Office, Cloth Upholstered",3,Office Equipment,Office,BOX
715087,"Chair, office, vinyl upholstered, w/arms",3,Office Equipment,Office,BOX
720560,"Chair, office, wood, cloth, w/arms",3,Office Equipment,Office,BOX
718840,"Chair, office, wood, leather, w/arms",3,Office Equipment,Office,BOX
715086,"Chair, plastic, cloth upholstered, w/wheels",3,Office Equipment,Office,BOX
715067,"Chair, rocking (w/legs), vinyl upholstered, w/arms",3,Office Equipment,Office,BOX
715085,"Chair, wood, cloth upholstered",3,Office Equipment,Office,BOX
715089,"Chair, wood, cloth upholstered, w/wheels",3,Office Equipment,Office,BOX
715084,"Chair, wood, vinyl upholstered",3,Office Equipment,Office,BOX
715065,"Chair, wood, vinyl upholstered, w/arms",3,Office Equipment,Office,BOX
700235,"Chairs, Office, adjustable with arms, wheels",3,Office Equipment,Furnishings Hospital/Clinic,BOX
700236,"Chairs, Office, Cloth, Swivel without Arms, Wheels",3,Office Equipment,Furnishings Hospital/Clinic,BOX
X722699,"Blood Glucose Monitor, Contour",1,Medical Equipment,Diabetic,BOX
715136,"Computer CPU, used",3,Office Equipment,Office,BOX
715069,"Computer Fax machine, printer/fax/copier, used",3,Office Equipment,Office,BOX
715140,"Computer Fax machine, used",3,Office Equipment,Office,BOX
718019,"Computer monitor, flatscreen, Dell ",3,Office Equipment,Office,BOX
715139,"Computer Scanner, used",3,Office Equipment,Office,BOX
715074,Computer speakers (2),3,Office Equipment,Office,BOX
705048,"Computer Supplies, 13in Monitor",3,Office Equipment,Office,BOX
705061,"Computer Supplies, 15in Monitor",3,Office Equipment,Office,BOX
715702,"Computer Supplies, 17"" monitor, used ",3,Office Equipment,Office,BOX
717218,"Computer supplies, 19"" monitor",3,Office Equipment,Office,BOX
722862,"Computer Supplies, Double Layer DVD Burner",3,Office Equipment,Office,BOX
705073,"Computer Supplies, Mouse",3,Office Equipment,Office,BOX
715135,Computer Switch Unit,3,Office Equipment,Office,BOX
722759,"LUMBAR PUNCTURE KITS, ADULT, 22G x 3 1/2IN",7,World Vision,Neuro,BOX
722417,"Computer, CPU & LCD 15"" monitor, IBM, P4, used",3,Office Equipment,Office,BOX
718020,"Computer, CPU, Dell DHM, w/keyboard & mouse",3,Office Equipment,Office,BOX
719883,"Computer, w/keyboard & mouse, complete, used",3,Office Equipment,Office,BOX
702388,"Computers, Used Computer",3,Office Equipment,Office,BOX
715957,"Desk, computer, metal, formica, no drawers",3,Office Equipment,Furnishings Hospital/Clinic,BOX
717019,"Desk, folding",3,Office Equipment,Furnishings Hospital/Clinic,BOX
715091,"Desk, metal, formica, w/wheels",3,Office Equipment,Furnishings Hospital/Clinic,BOX
700759,"Desk, Office Desk, Large, No Drawers",3,Office Equipment,Furnishings Hospital/Clinic,BOX
715602,"Desk, office, 2 drawer",3,Office Equipment,Furnishings Hospital/Clinic,BOX
705003,"Desks, Computer Desk, 3 Drawers",3,Office Equipment,Office,BOX
705006,"Desks, Computer Desk, 4 Drawers",3,Office Equipment,Office,BOX
705010,"Desks, Computer Desk, 5 Drawers",3,Office Equipment,Office,BOX
724757,"Desks, Computer desk, 5-Drawers",3,Office Equipment,Furnishings Hospital/Clinic,BOX
705002,"Desks, Computer Desk, 6 Drawers",3,Office Equipment,Office,BOX
705011,"Desks, Computer Desk, No Drawers",3,Office Equipment,Office,BOX
702142,"Desks, Credenza, Executive Style, Wood, 4-Drawer ",3,Office Equipment,Furnishings Hospital/Clinic,BOX
711339,"Desks, Executive Desk, Wood, 5-Drawer",3,Office Equipment,Furnishings Hospital/Clinic,BOX
710714,"Desks, Large, Wood, 9-Drawer, Executive",3,Office Equipment,Furnishings Hospital/Clinic,BOX
705016,"Desks, Multimedia Computer Station",3,Office Equipment,Office,BOX
706788,"Tubes, Bronchial,Right Endobronchial Tube, 35FRKN",6,Kendall,Respiratory,BOX
717193,"DVD player, used",3,Office Equipment,Office,BOX
717122,"Fan, cooling w/clip",3,Office Equipment,Office,BOX
715092,"Fan, cooling, box",3,Office Equipment,Office,BOX
715955,"Fan, cooling, oscillating",3,Office Equipment,Office,BOX
719165,"Tubes, Centrifuge, 15ml Centrifuge TubesKN",6,Kendall,Laboratory,BOX
722850,"Washcloths, Premoistened",2,Medical Supplies,Personal Hygiene,CASE
715928,Fax machine,3,Office Equipment,Office,BOX
708448,Foundation for Hospital Art,3,Office Equipment,Furnishings Hospital/Clinic,BOX
722891,"Ladder, Aluminum, Multi-position",3,Office Equipment,Office,BOX
715137,"Microwave Oven, used",3,Office Equipment,Office,BOX
722315,"Office equipment, 3-drawer tower, plastic",3,Office Equipment,Office,BOX
701151,"Office Equipment, Adding Machine",3,Office Equipment,Office,BOX
717698,"Office Equipment, Card Imprint Taker",3,Office Equipment,Office,BOX
701213,"Office Equipment, Digital Clock Letter Opener, USB",3,Office Equipment,Office,BOX
715198,"Office Equipment, Ergonomic Mouse Pad",3,Office Equipment,Office,BOX
715929,"Office Equipment, Label Writer SE300",3,Office Equipment,Office,BOX
X722868,"IV Sets, CADD, Assorted",1,Medical Equipment,Intravenous,BOX
X722870,"Tables, OR Table",1,Medical Equipment,Furnishings Hospital/Clinic,BOX
717777,"Office Equipment, Paper Shredder",3,Office Equipment,Office,BOX
717196,"Office Equipment, podium",3,Office Equipment,Office,BOX
X722873,"Carts, Metal, ECU Cart With Wheels",5,Bio Med,Furnishings Hospital/Clinic,BOX
700450,"Office Supplies, Computer Printer, Dell 1700n",3,Office Equipment,Office,BOX
717851,"Other, Casette Tape Surage Case, 36 tape",3,Office Equipment,Office,BOX
717021,"Printer, Laser",3,Office Equipment,Office,BOX
717208,"Printer, photo",3,Office Equipment,Office,BOX
715703,"Printer, scanner, copier, fax",3,Office Equipment,Office,BOX
715237,Printer/scanner/copier,3,Office Equipment,Office,BOX
717213,"Projector, LCD Video",3,Office Equipment,Office,BOX
716439,"Projector, overhead",3,Office Equipment,Office,BOX
716353,"Rack, Coatrack, Metal",3,Office Equipment,Office,BOX
702252,"Racks, coat rack, w/umbrella stand",3,Office Equipment,Office,BOX
725041,"Screen, Video, Collapsible Screen w/Tripod (New)",3,Office Equipment,Office,BOX
717144,"Screen, video, collapsible w/tripod",3,Office Equipment,Office,BOX
717367,"Shelving unit, metal, 12x88x30",3,Office Equipment,Office,BOX
717368,"Shelving unit, metal, 12x88x36",3,Office Equipment,Office,BOX
725100,"Stand, Computer Stand w/Monitor Mount, CPU Holder",3,Office Equipment,Furnishings Hospital/Clinic,BOX
717843,"Sterilization,Biol. IndicatorCapID Labels,Padof456",3,Office Equipment,Sterilization Supplies,BOX
715070,"Stool, examination, vinyl upholstered, w/backrest",3,Office Equipment,Furnishings Hospital/Clinic,BOX
718793,"Tables, end, melamine, small",3,Office Equipment,Office,BOX
719772,"Tubes, Connecting, 1/4in x100ft Universal BubbleKN",6,Kendall,Suction,BOX
717123,"Tables, end, wire frame, glass top",3,Office Equipment,Office,BOX
716354,"Tables, end, wood, cube",3,Office Equipment,Office,BOX
700239,"Tables, Printer",3,Office Equipment,Furnishings Hospital/Clinic,BOX
722200,"Tables, triangle, glass top, wood base, office",3,Office Equipment,Furnishings Hospital/Clinic,BOX
719086,"Tubes, Connecting, 1/8in x100ft Universal BubbleKN",6,Kendall,Suction,BOX
715201,"Tables, wood w/metal stand, semi-circular",3,Office Equipment,Office,BOX
715035,Telephone hand sets,3,Office Equipment,Office,BOX
715075,"Bags, Computer Carry-On Bag",4,Office Supplies,Office,BOX
712129,Barcode reader,4,Office Supplies,Office,BOX
718750,"Tubes, Connecting, 3/16 x 100ft Universal BubbleKN",6,Kendall,Suction,BOX
720512,"Books/Journals, ECRI Sourcebook",4,Office Supplies,Office,BOX
715066,"Chair, wood, cloth upholstered, w/arms",4,Office Supplies,Office,BOX
720570,"Forms, Assorted Patient, Pound",4,Office Supplies,Office,BOX
716530,"Forms, labor & delivery triage orders, in English",4,Office Supplies,Obstetric/Gynecology(OB/GYN),BOX
722890,"Insect Screen, 48in x 100ft",4,Office Supplies,Office,BOX
712732,"Lab, Influenza Vaccination Records By Pound",4,Office Supplies,Office,BOX
713373,"Labels, Continous Feed, Wht, 5in. x 5in., By Pound",4,Office Supplies,Office,BOX
719112,"Tubes, Connecting, 3/16in x 10ft KN",6,Kendall,Suction,BOX
719596,"Tubes, Connecting, 5mm x 6ftKN",6,Kendall,Suction,BOX
710697,"Labels, Thermal Transfer, 4in x 6in, by Roll",4,Office Supplies,Office,BOX
714384,"Medical Supplies, rubber band, no. 32, 2/pk",4,Office Supplies,General Medical,BOX
719096,"Tubes, Connecting, 9/32 x 100ft Universal BubbleKN",6,Kendall,Suction,BOX
719912,"Tubes, Connecting, Universal Bubble 100' KN",6,Kendall,Drainage/Irrigation,BOX
710489,"Medical Supplies, Rubber Bands, Assorted",4,Office Supplies,Nursing Aids,BOX
713487,"Office Supplies, Accufax Fax Toner ",4,Office Supplies,Office,BOX
710941,"Office Supplies, Assort. Office Supplies",4,Office Supplies,Office,BOX
706643,"Office Supplies, Assorted Supplies, By Pound",4,Office Supplies,Office,BOX
X723000,"Computers, Ethernet Hubs, 3Com Dual Speed, 24port ",5,Bio Med,Office,BOX
X723001,"Computers, Ethernet Hubs, 3Com Dual Speed, 12port ",5,Bio Med,Office,BOX
707658,"Office Supplies, Binders, 3-Ring, 3inch",4,Office Supplies,Office,BOX
701454,"Office Supplies, Binders, 3-Ring, Assorted Width",4,Office Supplies,Office,BOX
713489,"Office Supplies, Canon Cartridge FX2",4,Office Supplies,Office,BOX
717793,"Office Supplies, Card Rack",4,Office Supplies,Office,BOX
722193,"Tubes, Culture, Disposable, 16 x 100mmKN",6,Kendall,Laboratory,BOX
709498,"Office Supplies, Cartridge C9720A, Black, HP Laser",4,Office Supplies,Office,BOX
713502,"Office Supplies, Cartridge for HP Laserjet 98A",4,Office Supplies,Office,BOX
X723026,"Forceps, Bronchoscope Biopsy Forceps",5,Bio Med,Surgical Instruments,BOX
713488,"Office Supplies, Cartridge for HP Laserjet, 92A",4,Office Supplies,Office,BOX
723037,"Wheelchairs, Manual, Child, Used ",1,Medical Equipment,Patient Transport,CASE
706505,"Office Supplies, Cash register tape",4,Office Supplies,Office,BOX
723042,World Vision Assorted Supplies 11494,7,World Vision,Unsorted,LB
706339,"Office Supplies, Clipboards",4,Office Supplies,Office,BOX
713514,"Office Supplies, Color Developer Unit",4,Office Supplies,Office,BOX
714917,"Office Supplies, Computer paper 9 1/2x11in/sheet",4,Office Supplies,Office,BOX
706724,"Office Supplies, Computer paper, 8 1/2x11in/sheet",4,Office Supplies,Office,BOX
706827,"Office Supplies, Dividers, colored tab",4,Office Supplies,Office,BOX
701169,"Office Supplies, Dry Erase Board",4,Office Supplies,Office,BOX
706725,"Office Supplies, Envelopes, 11 1/2 X 5in",4,Office Supplies,Office,BOX
702210,"Tubes, Endotracheal, Adult, 6Fr. + KN",6,Kendall,Respiratory,BOX
716934,"Office Supplies, Fax Cartridge, Brother 900",4,Office Supplies,Office,BOX
701456,"Office Supplies, File Holders/Organizers, Plastic",4,Office Supplies,Office,BOX
706088,"Office Supplies, Folders",4,Office Supplies,Office,BOX
710416,"Office Supplies, Folders, patient",4,Office Supplies,Office,BOX
701449,"Office Supplies, Hanging File Folders, Legal Size",4,Office Supplies,Office,BOX
715569,"Office Supplies, HP Ink Jet Print Cartridge 41",4,Office Supplies,Office,BOX
715729,"Office Supplies, HP Inkjet Print Cartridge, 29",4,Office Supplies,Office,BOX
701466,"Office Supplies, Labels (per 100)",4,Office Supplies,Office,BOX
724370,"Office Supplies, Labels, 1"" x 3"" , White, By Roll",4,Office Supplies,Office,BOX
706562,"Office Supplies, Labels, assorted, by pound",4,Office Supplies,Office,BOX
713513,"Office Supplies, Muratec Toner Cartridge ",4,Office Supplies,Office,BOX
709751,"Office Supplies, Paper",4,Office Supplies,Office,BOX
714434,"Office Supplies, Plastic File Folders, Letter Size",4,Office Supplies,Office,BOX
713579,"Office Supplies, Premium Thermal Facsimile Paper",4,Office Supplies,Office,BOX
713496,"Office Supplies, Print cartridge, HP Laserjet 06A",4,Office Supplies,Office,BOX
705715,"Office Supplies, Printer Ribbons, Assorted ",4,Office Supplies,Office,BOX
723114,World Vision Assorted Supplies 11593,7,World Vision,Unsorted,LB
717635,"Office Supplies, Sharp Drum Cartridge FO-45DR",4,Office Supplies,Office,BOX
710525,"Office Supplies, Sharp Toner cartridge AR-450NT",4,Office Supplies,Office,BOX
706659,"Office Supplies, Sony Color Printing Pack",4,Office Supplies,Office,BOX
720913,"Office Supplies, Sony Printing Paper, UPP216SE",4,Office Supplies,Office,BOX
701166,"Office Supplies, Sony Thermal Paper, UPP110HG",4,Office Supplies,Office,BOX
704153,"Office Supplies, Sony Toner Cartridge 12a ",4,Office Supplies,Office,BOX
700402,"Office Supplies, Sony Toner, UPP110HA",4,Office Supplies,Office,BOX
723148,World Vision Assorted Supplies 11727,7,World Vision,Unsorted,LB
712510,"Office Supplies, Sony Toner, UPP110S",4,Office Supplies,Office,BOX
702098,"Tubes, Endotracheal, Adult, AssortedKN",6,Kendall,Respiratory,BOX
713836,"Office Supplies, Thermal Transfer Ribbon",4,Office Supplies,Office,BOX
713534,"Office Supplies, Toner Cartridge 75a/ for Laserjet",4,Office Supplies,Office,BOX
713492,"Office Supplies, Toner Cartridge 92295A/ Laserjet",4,Office Supplies,Office,BOX
713485,"Office Supplies, Toner Cartridge CEB92AR/ Laserjet",4,Office Supplies,Office,BOX
702137,"Tubes, Endotracheal, Pediatric, 0Fr. - 5.5Fr. KN",6,Kendall,Respiratory,BOX
702154,"Tubes, Endotracheal, Pediatric, AssortedKN",6,Kendall,Respiratory,BOX
718722,"Tubes, Feeding, Premature Infant Feeding Set 5FRKN",6,Kendall,Pediatric/Infant,BOX
717654,"Office Supplies, Toner, Xerox, Black Dry Ink",4,Office Supplies,Office,BOX
723181,"ADAPTERS, DOUBLE MALE LUER LOCK ",7,World Vision,Intravenous,BOX
723183,"MASKS, NEO-NATE FACE MASK W/INFLATION VALVE",7,World Vision,Masks,BOX
723184,"BLOOD COLLECTION, NEEDLE, VENIPUNCTURE,21G X 1",7,World Vision,Laboratory,BOX
723189,"TUBING, FLUID ADMINISTRATION SET, 60IN W/CLAMP",7,World Vision,Intravenous,BOX
723193,"MASKS, FACE MASK W/VALVE AND HOOK RING, LG",7,World Vision,Masks,BOX
723195,"STYLETS, TRACHEAL INTUBATION STYLET, 5.0MM",7,World Vision,Respiratory,BOX
723196,"CATHETERS, EMBRYO REPLACEMENT CATHETER, 23CM",7,World Vision,Obstetric/Gynecology(OB/GYN),BOX
723204,"IV CATHETERS, 18G X 1 3/4",7,World Vision,Intravenous,BOX
